indicatorId,geoUnit,year,value,qualifier,magnitude
MATH.LOWERSEC,SDG: Europe and Northern America,2009,73.52737,UIS_EST,
MATH.LOWERSEC,SDG: Europe and Northern America,2010,73.64169,UIS_EST,
MATH.LOWERSEC,SDG: Europe and Northern America,2011,73.75602,UIS_EST,
MATH.LOWERSEC,SDG: Europe and Northern America,2012,73.87035,UIS_EST,
MATH.LOWERSEC,SDG: Europe and Northern America,2013,73.98467,UIS_EST,
MATH.LOWERSEC,SDG: Europe and Northern America,2014,74.099,UIS_EST,
MATH.LOWERSEC,SDG: Europe and Northern America,2015,74.21333,UIS_EST,
MATH.LOWERSEC,SDG: Europe and Northern America,2016,74.32765,UIS_EST,
MATH.LOWERSEC,SDG: Europe and Northern America,2017,74.44198,UIS_EST,
MATH.LOWERSEC,SDG: Europe and Northern America,2018,74.5563,UIS_EST,
MATH.LOWERSEC,SDG: Europe and Northern America,2019,74.67063,UIS_EST,
MATH.LOWERSEC,SDG: Latin America and the Caribbean,2000,27.08696,UIS_EST,
MATH.LOWERSEC,SDG: Latin America and the Caribbean,2001,27.57967,UIS_EST,
MATH.LOWERSEC,SDG: Latin America and the Caribbean,2002,28.07238,UIS_EST,
MATH.LOWERSEC,SDG: Latin America and the Caribbean,2003,28.56509,UIS_EST,
MATH.LOWERSEC,SDG: Latin America and the Caribbean,2004,29.0578,UIS_EST,
MATH.LOWERSEC,SDG: Latin America and the Caribbean,2005,29.55051,UIS_EST,
MATH.LOWERSEC,SDG: Latin America and the Caribbean,2006,30.04322,UIS_EST,
MATH.LOWERSEC,SDG: Latin America and the Caribbean,2007,30.53593,UIS_EST,
MATH.LOWERSEC,SDG: Latin America and the Caribbean,2008,31.02864,UIS_EST,
MATH.LOWERSEC,SDG: Latin America and the Caribbean,2009,31.52135,UIS_EST,
MATH.LOWERSEC,SDG: Latin America and the Caribbean,2010,32.01406,UIS_EST,
MATH.LOWERSEC,SDG: Latin America and the Caribbean,2011,32.50676,UIS_EST,
MATH.LOWERSEC,SDG: Latin America and the Caribbean,2012,32.99947,UIS_EST,
MATH.LOWERSEC,SDG: Latin America and the Caribbean,2013,33.49218,UIS_EST,
MATH.LOWERSEC,SDG: Latin America and the Caribbean,2014,33.98489,UIS_EST,
MATH.LOWERSEC,SDG: Latin America and the Caribbean,2015,34.4776,UIS_EST,
MATH.LOWERSEC,SDG: Latin America and the Caribbean,2016,34.97031,UIS_EST,
MATH.LOWERSEC,SDG: Latin America and the Caribbean,2017,35.46302,UIS_EST,
MATH.LOWERSEC,SDG: Latin America and the Caribbean,2018,35.95573,UIS_EST,
MATH.LOWERSEC,SDG: Latin America and the Caribbean,2019,36.44844,UIS_EST,
MATH.LOWERSEC,SDG: Northern Africa and Western Asia,2000,22.66576,UIS_EST,
MATH.LOWERSEC,SDG: Northern Africa and Western Asia,2001,23.12768,UIS_EST,
MATH.LOWERSEC,SDG: Northern Africa and Western Asia,2002,23.58961,UIS_EST,
MATH.LOWERSEC,SDG: Northern Africa and Western Asia,2003,24.05153,UIS_EST,
MATH.LOWERSEC,SDG: Northern Africa and Western Asia,2004,24.51345,UIS_EST,
MATH.LOWERSEC,SDG: Northern Africa and Western Asia,2005,24.97538,UIS_EST,
MATH.LOWERSEC,SDG: Northern Africa and Western Asia,2006,25.4373,UIS_EST,
MATH.LOWERSEC,SDG: Northern Africa and Western Asia,2007,25.89922,UIS_EST,
MATH.LOWERSEC,SDG: Northern Africa and Western Asia,2008,26.36115,UIS_EST,
MATH.LOWERSEC,SDG: Northern Africa and Western Asia,2009,26.82307,UIS_EST,
MATH.LOWERSEC,SDG: Northern Africa and Western Asia,2010,27.28499,UIS_EST,
MATH.LOWERSEC,SDG: Northern Africa and Western Asia,2011,27.74692,UIS_EST,
MATH.LOWERSEC,SDG: Northern Africa and Western Asia,2012,28.20884,UIS_EST,
MATH.LOWERSEC,SDG: Northern Africa and Western Asia,2013,28.67076,UIS_EST,
MATH.LOWERSEC,SDG: Northern Africa and Western Asia,2014,29.13268,UIS_EST,
MATH.LOWERSEC,SDG: Northern Africa and Western Asia,2015,29.59461,UIS_EST,
MATH.LOWERSEC,SDG: Northern Africa and Western Asia,2016,30.05653,UIS_EST,
MATH.LOWERSEC,SDG: Northern Africa and Western Asia,2017,30.51846,UIS_EST,
MATH.LOWERSEC,SDG: Northern Africa and Western Asia,2018,30.98038,UIS_EST,
MATH.LOWERSEC,SDG: Northern Africa and Western Asia,2019,31.4423,UIS_EST,
MATH.LOWERSEC,SDG: Oceania,2000,89.07651,UIS_EST,
MATH.LOWERSEC,SDG: Oceania,2001,88.41137,UIS_EST,
MATH.LOWERSEC,SDG: Oceania,2002,87.74622,UIS_EST,
MATH.LOWERSEC,SDG: Oceania,2003,87.08109,UIS_EST,
MATH.LOWERSEC,SDG: Oceania,2004,86.41595,UIS_EST,
MATH.LOWERSEC,SDG: Oceania,2005,85.75081,UIS_EST,
MATH.LOWERSEC,SDG: Oceania,2006,85.08567,UIS_EST,
MATH.LOWERSEC,SDG: Oceania,2007,84.42053,UIS_EST,
MATH.LOWERSEC,SDG: Oceania,2008,83.75539,UIS_EST,
MATH.LOWERSEC,SDG: Oceania,2009,83.09026,UIS_EST,
MATH.LOWERSEC,SDG: Oceania,2010,82.42512,UIS_EST,
MATH.LOWERSEC,SDG: Oceania,2011,81.75998,UIS_EST,
MATH.LOWERSEC,SDG: Oceania,2012,81.09484,UIS_EST,
MATH.LOWERSEC,SDG: Oceania,2013,80.4297,UIS_EST,
MATH.LOWERSEC,SDG: Oceania,2014,79.76456,UIS_EST,
MATH.LOWERSEC,SDG: Oceania,2015,79.09942,UIS_EST,
MATH.LOWERSEC,SDG: Oceania,2016,78.43428,UIS_EST,
MATH.LOWERSEC,SDG: Oceania,2017,77.76914,UIS_EST,
MATH.LOWERSEC,SDG: Oceania,2018,77.104,UIS_EST,
MATH.LOWERSEC,SDG: Oceania,2019,76.43887,UIS_EST,
MATH.LOWERSEC,SDG: World,2000,47.31352,UIS_EST,
MATH.LOWERSEC,SDG: World,2001,47.49661,UIS_EST,
MATH.LOWERSEC,SDG: World,2002,47.6797,UIS_EST,
MATH.LOWERSEC,SDG: World,2003,47.86279,UIS_EST,
MATH.LOWERSEC,SDG: World,2004,48.04588,UIS_EST,
MATH.LOWERSEC,SDG: World,2005,48.22897,UIS_EST,
MATH.LOWERSEC,SDG: World,2006,48.41206,UIS_EST,
MATH.LOWERSEC,SDG: World,2007,48.59514,UIS_EST,
MATH.LOWERSEC,SDG: World,2008,48.77823,UIS_EST,
MATH.LOWERSEC,SDG: World,2009,48.96132,UIS_EST,
MATH.LOWERSEC,SDG: World,2010,49.14441,UIS_EST,
MATH.LOWERSEC,SDG: World,2011,49.3275,UIS_EST,
MATH.LOWERSEC,SDG: World,2012,49.51059,UIS_EST,
MATH.LOWERSEC,SDG: World,2013,49.69368,UIS_EST,
MATH.LOWERSEC,SDG: World,2014,49.87677,UIS_EST,
MATH.LOWERSEC,SDG: World,2015,50.05986,UIS_EST,
MATH.LOWERSEC,SDG: World,2016,50.24295,UIS_EST,
MATH.LOWERSEC,SDG: World,2017,50.42604,UIS_EST,
MATH.LOWERSEC,SDG: World,2018,50.60913,UIS_EST,
MATH.LOWERSEC,SDG: World,2019,50.79221,UIS_EST,
MATH.LOWERSEC,SEN,2017,7.708245875373831,,
MATH.LOWERSEC,SGP,2003,92.85375760601363,,
MATH.LOWERSEC,SGP,2007,88.17274263131036,,
MATH.LOWERSEC,SGP,2011,92.47683166893697,,
MATH.LOWERSEC,SGP,2015,93.55349912149174,,
MATH.LOWERSEC,SGP,2019,91.81710080594902,,
MATH.LOWERSEC,SGP,2023,89.34,,
MATH.LOWERSEC,SLV,2007,3.466995035220443,,
MATH.LOWERSEC,SLV,2022,10.65,,
MATH.LOWERSEC,SRB,2003,57.912540245,,
MATH.LOWERSEC,SRB,2006,57.39999516227869,,
MATH.LOWERSEC,SRB,2009,59.417253759662,,
MATH.LOWERSEC,SRB,2012,61.09010038942697,,
MATH.LOWERSEC,SRB,2018,60.25027317357767,,
MATH.LOWERSEC,SRB,2022,56.94,,
MATH.LOWERSEC,SVK,2003,80.0528715747,,
MATH.LOWERSEC,SVK,2006,79.13115167761472,,
MATH.LOWERSEC,SVK,2009,78.973774654591,,
MATH.LOWERSEC,SVK,2012,72.5361391106053,,
MATH.LOWERSEC,SVK,2015,72.28644494070856,,
MATH.LOWERSEC,SVK,2018,74.91158713913802,,
MATH.LOWERSEC,SVK,2022,66.79,,
MATH.LOWERSEC,SVN,2006,82.33539486182586,,
MATH.LOWERSEC,SVN,2009,79.65430473801601,,
MATH.LOWERSEC,SVN,2012,79.91341955945225,,
MATH.LOWERSEC,SVN,2015,83.88622234458538,,
MATH.LOWERSEC,SVN,2018,83.56619430122461,,
MATH.LOWERSEC,SVN,2022,75.41,,
MATH.LOWERSEC,SWE,2000,83.2925474105281,,
MATH.LOWERSEC,SWE,2003,82.7257117773,,
MATH.LOWERSEC,SWE,2006,81.68709936522644,,
MATH.LOWERSEC,SWE,2009,78.92450210823299,,
MATH.LOWERSEC,SWE,2012,72.92808434009861,,
MATH.LOWERSEC,SWE,2015,79.16254571784489,,
MATH.LOWERSEC,SWE,2018,81.19205619325828,,
MATH.LOWERSEC,SWE,2022,72.78,,
MATH.LOWERSEC,SYR,2003,7.234201346555673,,
MATH.LOWERSEC,SYR,2007,17.07197420959396,,
MATH.LOWERSEC,SYR,2011,17.28321984525638,,
MATH.LOWERSEC,THA,2000,54.4162326011967,,
MATH.LOWERSEC,THA,2003,46.0364841863,,
MATH.LOWERSEC,THA,2006,47.00266560058663,,
MATH.LOWERSEC,THA,2009,47.472850558976,,
MATH.LOWERSEC,THA,2012,50.262607000084,,
MATH.LOWERSEC,THA,2015,46.21988006618894,,
MATH.LOWERSEC,THA,2018,47.30024633757274,,
MATH.LOWERSEC,THA,2022,31.73,,
MATH.LOWERSEC,TTO,2009,46.813767922413,,
MATH.LOWERSEC,TTO,2015,47.74701590145872,,
MATH.LOWERSEC,TUN,2003,22.0093134663,,
MATH.LOWERSEC,TUN,2006,27.53052587853569,,
MATH.LOWERSEC,TUN,2009,26.433683830596,,
MATH.LOWERSEC,TUN,2012,32.25001223177881,,
MATH.LOWERSEC,TUN,2015,25.19430352181044,,
MATH.LOWERSEC,TUR,2007,32.86918055114467,,
MATH.LOWERSEC,TUR,2011,40.3990041844991,,
MATH.LOWERSEC,TUR,2015,42.38518598933372,,
MATH.LOWERSEC,TUR,2019,56.35906483737934,,
MATH.LOWERSEC,TUR,2023,59.49000000000001,,
MATH.LOWERSEC,UKR,2018,64.07934007247697,,
MATH.LOWERSEC,UKR,2022,57.59999999999999,,
MATH.LOWERSEC,URY,2003,51.91718317510001,,
MATH.LOWERSEC,URY,2006,53.88632330459667,,
MATH.LOWERSEC,URY,2009,52.42888337647999,,
MATH.LOWERSEC,URY,2012,44.21559399274629,,
MATH.LOWERSEC,URY,2015,47.57152224288046,,
MATH.LOWERSEC,URY,2018,49.29437296766663,,
MATH.LOWERSEC,URY,2022,43.49,,
MATH.LOWERSEC,USA,2000,76.9384214827214,,
MATH.LOWERSEC,USA,2003,74.28754814730001,,
MATH.LOWERSEC,USA,2006,71.86412997072851,,
MATH.LOWERSEC,USA,2009,76.606116115912,,
MATH.LOWERSEC,USA,2012,74.15411197430615,,
MATH.LOWERSEC,USA,2015,70.6211764145309,,
MATH.LOWERSEC,USA,2018,72.89155494607176,,
MATH.LOWERSEC,USA,2022,66.08,,
MATH.LOWERSEC,UZB,2022,19.31,,
MATH.LOWERSEC,VNM,2012,85.75126414322587,,
MATH.LOWERSEC,VNM,2015,80.89701540746036,,
MATH.LOWERSEC,VNM,2018,84.2866825364339,,
MATH.LOWERSEC,VNM,2022,71.84,,
MATH.LOWERSEC,WB: High income (July 2025),2000,72.56902,UIS_EST,
MATH.LOWERSEC,WB: High income (July 2025),2001,72.4818,UIS_EST,
MATH.LOWERSEC,WB: High income (July 2025),2002,72.39458,UIS_EST,
MATH.LOWERSEC,WB: High income (July 2025),2003,72.30736,UIS_EST,
MATH.LOWERSEC,WB: High income (July 2025),2004,72.22015,UIS_EST,
MATH.LOWERSEC,WB: High income (July 2025),2005,72.13293,UIS_EST,
MATH.LOWERSEC,WB: High income (July 2025),2006,72.04571,UIS_EST,
MATH.LOWERSEC,WB: High income (July 2025),2007,71.95849,UIS_EST,
MATH.LOWERSEC,WB: High income (July 2025),2008,71.87127,UIS_EST,
MATH.LOWERSEC,WB: High income (July 2025),2009,71.78406,UIS_EST,
MATH.LOWERSEC,WB: High income (July 2025),2010,71.69684,UIS_EST,
MATH.LOWERSEC,WB: High income (July 2025),2011,71.60962,UIS_EST,
MATH.LOWERSEC,WB: High income (July 2025),2012,71.5224,UIS_EST,
MATH.LOWERSEC,WB: High income (July 2025),2013,71.43518,UIS_EST,
MATH.LOWERSEC,WB: High income (July 2025),2014,71.34797,UIS_EST,
MATH.LOWERSEC,WB: High income (July 2025),2015,71.26075,UIS_EST,
MATH.LOWERSEC,WB: High income (July 2025),2016,71.17353,UIS_EST,
MATH.LOWERSEC,WB: High income (July 2025),2017,71.08631,UIS_EST,
MATH.LOWERSEC,WB: High income (July 2025),2018,70.99909,UIS_EST,
MATH.LOWERSEC,WB: High income (July 2025),2019,70.91187,UIS_EST,
MATH.LOWERSEC,WB: Lower middle income (July 2025),2000,34.39136,UIS_EST,
MATH.LOWERSEC,WB: Lower middle income (July 2025),2001,34.64606,UIS_EST,
MATH.LOWERSEC,WB: Lower middle income (July 2025),2002,34.90076,UIS_EST,
MATH.LOWERSEC,WB: Lower middle income (July 2025),2003,35.15545,UIS_EST,
MATH.LOWERSEC,WB: Lower middle income (July 2025),2004,35.41015,UIS_EST,
MATH.LOWERSEC,WB: Lower middle income (July 2025),2005,35.66485,UIS_EST,
MATH.LOWERSEC,WB: Lower middle income (July 2025),2006,35.91955,UIS_EST,
MATH.LOWERSEC,WB: Lower middle income (July 2025),2007,36.17425,UIS_EST,
MATH.LOWERSEC,WB: Lower middle income (July 2025),2008,36.42895,UIS_EST,
MATH.LOWERSEC,WB: Lower middle income (July 2025),2009,36.68365,UIS_EST,
MATH.LOWERSEC,WB: Lower middle income (July 2025),2010,36.93835,UIS_EST,
MATH.LOWERSEC,WB: Lower middle income (July 2025),2011,37.19304,UIS_EST,
MATH.LOWERSEC,WB: Lower middle income (July 2025),2012,37.44774,UIS_EST,
MATH.LOWERSEC,WB: Lower middle income (July 2025),2013,37.70244,UIS_EST,
MATH.LOWERSEC,WB: Lower middle income (July 2025),2014,37.95714,UIS_EST,
MATH.LOWERSEC,WB: Lower middle income (July 2025),2015,38.21184,UIS_EST,
MATH.LOWERSEC,WB: Lower middle income (July 2025),2016,38.46654,UIS_EST,
MATH.LOWERSEC,WB: Lower middle income (July 2025),2017,38.72124,UIS_EST,
MATH.LOWERSEC,WB: Lower middle income (July 2025),2018,38.97593,UIS_EST,
MATH.LOWERSEC,WB: Lower middle income (July 2025),2019,39.23063,UIS_EST,
MATH.LOWERSEC,WB: Upper middle income (July 2025),2000,38.62529,UIS_EST,
MATH.LOWERSEC,WB: Upper middle income (July 2025),2001,38.93143,UIS_EST,
MATH.LOWERSEC,WB: Upper middle income (July 2025),2002,39.23758,UIS_EST,
MATH.LOWERSEC,WB: Upper middle income (July 2025),2003,39.54373,UIS_EST,
MATH.LOWERSEC,WB: Upper middle income (July 2025),2004,39.84988,UIS_EST,
MATH.LOWERSEC,WB: Upper middle income (July 2025),2005,40.15602,UIS_EST,
MATH.LOWERSEC,WB: Upper middle income (July 2025),2006,40.46217,UIS_EST,
MATH.LOWERSEC,WB: Upper middle income (July 2025),2007,40.76832,UIS_EST,
MATH.LOWERSEC,WB: Upper middle income (July 2025),2008,41.07446,UIS_EST,
MATH.LOWERSEC,WB: Upper middle income (July 2025),2009,41.38061,UIS_EST,
MATH.LOWERSEC,WB: Upper middle income (July 2025),2010,41.68676,UIS_EST,
MATH.LOWERSEC,WB: Upper middle income (July 2025),2011,41.9929,UIS_EST,
MATH.LOWERSEC,WB: Upper middle income (July 2025),2012,42.29905,UIS_EST,
MATH.LOWERSEC,WB: Upper middle income (July 2025),2013,42.6052,UIS_EST,
MATH.LOWERSEC,WB: Upper middle income (July 2025),2014,42.91135,UIS_EST,
MATH.LOWERSEC,WB: Upper middle income (July 2025),2015,43.21749,UIS_EST,
MATH.LOWERSEC,WB: Upper middle income (July 2025),2016,43.52364,UIS_EST,
MATH.LOWERSEC,WB: Upper middle income (July 2025),2017,43.82979,UIS_EST,
MATH.LOWERSEC,WB: Upper middle income (July 2025),2018,44.13594,UIS_EST,
MATH.LOWERSEC,WB: Upper middle income (July 2025),2019,44.44209,UIS_EST,
MATH.LOWERSEC,ZMB,2017,2.298456803254531,,
